ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDGS9XyeZ,2017-01-13 10:16:23,1036704,753802,989,74868704,a,Edge,Tablet,0
ID7PnriBB,2017-01-20 09:26:04,222423,969885,989,7122654,d,Google Chrome,Mobile,1
IDItc0G6N,2017-01-20 13:51:43,4471029,498959,989,91553313,b,Edge,Tablet,0
ID8rwt5Xu,2017-01-10 18:49:15,2459416,347832,989,64322853,c,Mozilla Firefox,Desktop,0
ID08XcNZu,2017-01-20 15:48:57,7568623,354066,989,29624796,b,Edge,Tablet,0
ID3aclVgI,2017-01-14 15:51:28,4125082,854341,989,20301556,b,Edge,,0
IDcbORF7Z,2017-01-14 16:48:34,4125082,611961,989,29916445,a,Firefox,Mobile,0
IDFwBdkzU,2017-01-10 18:33:42,1452430,46741,989,74868704,b,Mozilla Firefox,Desktop,0
ID86RyWuO,2017-01-13 13:43:56,8337517,901537,989,62689217,b,Edge,Tablet,0
ID3hWzCuw,2017-01-11 16:48:41,3502651,102367,989,74868704,b,Mozilla Firefox,Desktop,0
IDSFgJ71o,2017-01-14 11:26:11,9682132,100918,989,7122654,b,InternetExplorer,Desktop,0
ID7Et7E9c,2017-01-19 18:04:24,8587943,530698,989,55358028,e,,Desktop,1
IDlyuYR2H,2017-01-11 19:57:52,3159105,660466,989,29916445,b,Firefox,Mobile,0
IDaN73arN,2017-01-17 10:53:14,1335996,420707,989,29916445,a,Edge,,0
IDqpNVMb7,2017-01-19 16:05:21,5268546,347476,989,51545768,a,Google Chrome,Mobile,1
IDNMI7oQw,2017-01-11 09:01:49,7769773,797054,989,29916445,b,Edge,,0
IDkcr8eyb,2017-01-14 10:07:22,,509041,989,20301556,b,Opera,,0
IDcvot8SX,2017-01-18 16:00:41,1227415,530698,989,55358028,b,Firefox,Mobile,0
ID2iw4VOd,2017-01-12 17:26:26,2246532,178485,989,7122654,c,Google Chrome,Mobile,0
IDkzELKKg,2017-01-15 12:40:34,7572869,380438,989,83175152,a,Mozilla,Desktop,0
IDsxEBi0F,2017-01-14 08:42:17,6944214,854341,989,20301556,d,Firefox,Mobile,1
IDBBOWgI8,2017-01-20 06:14:32,837609,998558,989,55358028,d,Chrome,,0
IDidXd91M,2017-01-18 04:07:53,4455411,755074,989,83175152,e,Google Chrome,Mobile,0
IDq65tMYY,2017-01-17 12:46:11,2630049,528389,989,55358028,e,Edge,Tablet,0
IDoXbgQlC,2017-01-17 19:26:18,1582481,901537,989,62689217,e,InternetExplorer,Desktop,1
ID3ayt8Ee,2017-01-16 13:47:53,7691466,984221,989,74868704,b,Firefox,Mobile,0
IDKjbXBBB,2017-01-12 10:03:06,9057226,469840,989,20301556,a,Edge,,0
IDJ6nLAU1,2017-01-13 12:35:21,1404102,272367,989,20301556,e,Edge,Tablet,0
IDhsmtHRJ,2017-01-13 09:46:27,2503667,374142,989,83175152,b,Firefox,Mobile,0
IDJ6CRxIW,2017-01-18 17:01:35,7274030,984221,989,74868704,e,Edge,Tablet,0
IDw37tNpo,2017-01-15 14:46:27,4351793,928399,989,58604466,d,,,0
IDjVjHZta,2017-01-12 11:12:40,,428662,989,55358028,a,Edge,,0
IDQrhq4oG,2017-01-13 13:51:36,7028409,225218,989,55358028,b,Firefox,Mobile,0
ID3pb1KHF,2017-01-12 08:56:02,3255083,336081,989,20301556,a,Firefox,Mobile,0
IDhSk6EdB,2017-01-11 13:44:47,2901432,336081,989,20301556,b,Mozilla Firefox,Desktop,0
IDHd4Pgzh,2017-01-12 14:44:53,1393958,381336,989,26391770,c,Mozilla,Desktop,0
IDGF8rVte,2017-01-14 16:45:00,4125082,279267,989,20301556,a,Edge,Tablet,0
IDkFhsTtU,2017-01-18 04:20:27,4722195,309088,989,29916445,b,Edge,,0
IDwWqG05R,2017-01-18 16:38:46,1381306,381336,989,26391770,d,Google Chrome,Mobile,1
IDoYOUUpM,2017-01-13 12:02:19,1404102,765849,989,29916445,b,Firefox,Mobile,0
IDe02uFwv,2017-01-11 19:50:36,4597749,474406,989,20301556,b,Firefox,Mobile,0
ID1532F1k,2017-01-10 17:12:11,,49776,989,74868704,b,IE,Mobile,0
IDcySfkak,2017-01-10 18:38:49,,148431,989,55358028,e,Edge,Tablet,0
IDj1jx3lo,2017-01-16 16:57:17,3630905,50102,989,29916445,b,InternetExplorer,Desktop,0
ID3nhnf5b,2017-01-12 12:55:39,9715080,100346,989,29916445,f,Firefox,Mobile,0
IDmaJSt22,2017-01-12 14:44:42,1393958,279267,989,20301556,b,Firefox,Mobile,0
IDnU5Crpq,2017-01-10 18:23:52,1452430,18683,989,55358028,e,Firefox,Mobile,0
ID6Kl25PO,2017-01-14 15:52:03,4125082,279267,989,20301556,b,Firefox,Mobile,0
IDxmybQEA,2017-01-17 16:30:24,2711289,569943,989,91553313,f,Edge,Tablet,0
IDAYoYpY2,2017-01-12 18:28:00,4625247,263315,989,64322853,b,IE,,0
IDgCMlN4H,2017-01-17 16:47:42,3519718,318873,989,29916445,f,Edge,Tablet,0
ID4Yux3pw,2017-01-12 09:43:00,,530698,989,55358028,b,Google Chrome,,0
IDha0R39H,2017-01-14 08:53:56,,849910,989,20301556,a,Edge,Tablet,0
ID0l6Asgp,2017-01-17 15:11:57,1584814,576938,989,29916445,c,Google Chrome,Mobile,0
IDSDNLQ4q,2017-01-12 10:59:28,9907065,338730,989,55358028,d,Firefox,,0
IDgsxIqIw,2017-01-17 09:56:51,7656473,335585,989,47079934,b,,Desktop,0
IDtbpRzne,2017-01-16 16:25:11,6989476,619933,989,98752616,c,InternetExplorer,Desktop,0
IDjY0tC57,2017-01-16 08:08:56,4603894,46060,989,29624796,f,,,0
IDz7Zulqa,2017-01-11 11:55:13,6462873,47120,989,20301556,a,InternetExplorer,Desktop,0
ID3JNUC2O,2017-01-17 10:49:59,4743942,765849,989,29916445,f,Firefox,Mobile,0
IDJOzngdu,2017-01-16 19:27:23,5414689,468869,989,29624796,c,Internet Explorer,Tablet,0
ID5n3wGLh,2017-01-13 17:03:20,2821957,279102,989,16340250,e,Firefox,Mobile,0
IDRpEUldN,2017-01-14 15:50:45,2922415,505904,989,74868704,a,Mozilla Firefox,,0
IDaCi3I0T,2017-01-20 11:41:11,5260980,46060,989,29624796,e,Firefox,Mobile,0
ID4usWOXW,2017-01-11 19:57:52,3159105,79440,989,29916445,b,Edge,Tablet,0
IDNFI7edu,2017-01-10 17:52:10,1452430,984221,989,74868704,e,,Desktop,0
ID9f29sTS,2017-01-12 17:02:54,,411014,989,83175152,b,Edge,Tablet,0
IDc6PVU6a,2017-01-13 17:00:53,3627337,614677,989,20301556,b,Edge,Tablet,0
IDwH110cq,2017-01-20 14:10:12,5837727,797744,989,55358028,a,Mozilla Firefox,Desktop,0
IDcu3TE9S,2017-01-14 16:22:53,4125082,100918,989,7122654,b,Edge,Tablet,0
ID4ph2s1l,2017-01-17 13:22:32,3516379,647339,989,51545768,e,Firefox,,0
IDoFoBYM1,2017-01-10 21:25:07,9583538,802184,989,83175152,a,InternetExplorer,Desktop,1
IDNFyxAih,2017-01-14 16:53:59,2922415,657882,989,20301556,a,Chrome,Desktop,0
IDPpPWtUL,2017-01-12 17:26:59,2246532,928399,989,58604466,e,Firefox,Mobile,0
IDp037m13,2017-01-14 03:39:12,1227683,285050,989,55358028,e,Mozilla Firefox,Desktop,0
ID54Pp00l,2017-01-11 19:16:29,8604473,282826,989,29916445,a,Firefox,Mobile,0
IDgSe6n31,2017-01-17 10:51:41,1335996,411014,989,83175152,f,Edge,Tablet,0
ID8p3a7nf,2017-01-19 17:47:26,,876644,989,29624796,b,Firefox,Mobile,0
IDR4XitJY,2017-01-20 11:07:56,5657779,591346,989,29624796,b,Mozilla,Desktop,0
IDWS32kQU,2017-01-18 16:13:47,6727305,499222,989,55358028,f,Firefox,Mobile,0
IDuGXef6J,2017-01-10 21:34:16,1881426,542590,989,20301556,f,Google Chrome,Mobile,1
ID5Z4Jih0,2017-01-11 08:47:59,6145582,178485,989,7122654,c,Google Chrome,,1
IDjMxRF7G,2017-01-11 17:50:10,3502651,823787,989,74868704,d,Google Chrome,,1
IDFCFtQW1,2017-01-10 10:23:08,6758115,18683,989,55358028,f,Mozilla,Desktop,0
IDp2aPhXK,2017-01-13 07:30:55,2118863,139640,989,29916445,c,Chrome,Desktop,0
IDKAwHGsg,2017-01-15 02:23:42,,951801,989,74868704,b,Internet Explorer,Tablet,0
IDdHW1nBQ,2017-01-10 16:27:49,1421663,279102,989,16340250,b,Edge,Tablet,0
IDKBItRyZ,2017-01-20 12:24:10,7900677,243825,989,74868704,b,InternetExplorer,,1
IDGLGhqrD,2017-01-16 17:54:43,3729427,347832,989,64322853,b,Chrome,Desktop,0
IDknupE4q,2017-01-12 15:29:13,,565827,989,55358028,b,Firefox,Mobile,0
ID5LQuFAv,2017-01-15 14:34:14,9029388,479990,989,26391770,a,,Desktop,0
IDVTFcJOY,2017-01-18 13:20:41,9964121,70286,989,55358028,e,Mozilla,Desktop,0
ID1fWmaBT,2017-01-13 07:09:18,2118863,573155,989,7122654,b,Google Chrome,Mobile,0
IDHvFLL0Z,2017-01-10 09:24:18,4677238,717337,989,55358028,a,Mozilla Firefox,Desktop,0
ID987ovHa,2017-01-17 16:30:24,2711289,159750,989,43526789,c,Firefox,,0
IDgMpH4NH,2017-01-14 13:35:39,,515425,989,55358028,a,Firefox,Mobile,0
IDH2ZHAN1,2017-01-10 18:33:42,1452430,303887,989,55358028,b,Mozilla Firefox,Desktop,0
IDoSMGyWC,2017-01-11 11:36:56,4738569,81163,989,20301556,f,Firefox,Mobile,0
IDnjvb3iv,2017-01-17 10:31:42,1335996,619933,989,98752616,a,Safari,Tablet,0
IDSONrc5X,2017-01-14 10:55:48,8066852,593550,989,55358028,b,Firefox,Mobile,0
IDlaUoK7Y,2017-01-18 14:55:17,,428662,989,55358028,b,Edge,Tablet,0
IDcfkEp2u,2017-01-18 11:25:07,3694152,468582,989,55358028,a,Edge,Tablet,0
IDeghzbyn,2017-01-16 10:49:54,7719618,429793,989,31463671,b,Edge,Tablet,0
IDUY83QLw,2017-01-14 09:21:21,9092465,554583,989,55358028,b,Firefox,Mobile,0
IDfxqszlx,2017-01-13 16:49:25,3551857,6696,989,26391770,b,Firefox,Mobile,0
IDRCd0rHj,2017-01-18 20:07:16,9167060,742753,989,54794527,f,Firefox,Mobile,0
IDcJbFb5U,2017-01-14 11:05:19,9682132,912184,989,29916445,b,Firefox,Mobile,0
IDoJDjFDl,2017-01-20 13:43:21,4471029,225218,989,55358028,b,Edge,Tablet,0
IDv14Q4Cw,2017-01-16 11:37:23,7880678,578616,989,55358028,b,Edge,Tablet,0
ID2VI1jAG,2017-01-11 19:54:53,3159105,18683,989,55358028,b,Firefox,Mobile,0
IDJV30bxs,2017-01-14 15:47:47,4125082,381336,989,26391770,a,Firefox,Mobile,0
IDvnjeOkb,2017-01-12 16:18:08,9417638,596708,989,29916445,b,Edge,Tablet,0
IDR7hnchp,2017-01-13 06:59:18,7256754,18683,989,55358028,b,Firefox,Mobile,0
IDtwVHWsE,2017-01-17 07:48:11,9688010,367792,989,55358028,f,Edge,Tablet,0
IDn6Y2NKs,2017-01-14 14:32:41,5320329,183939,989,20301556,c,Edge,Tablet,0
IDyKDln5o,2017-01-16 16:00:16,4190361,499222,989,55358028,b,Firefox,Mobile,0
IDqAZHkki,2017-01-14 11:00:30,,854341,989,20301556,f,Google Chrome,,0
ID0WofHrM,2017-01-18 14:48:25,3510474,943572,989,74868704,a,Edge,Tablet,0
ID0Tmwd2X,2017-01-17 14:28:33,9786550,921542,989,29916445,b,Edge,Tablet,0
IDu3HMW68,2017-01-10 17:43:14,1452430,984221,989,74868704,b,Edge,Tablet,0
IDnxXOCqR,2017-01-11 18:27:38,678425,753802,989,74868704,b,Mozilla,,0
IDjQI2ldV,2017-01-14 14:48:09,5963914,70286,989,55358028,b,Edge,Tablet,0
IDuc3QTxm,2017-01-20 15:27:36,9883958,148431,989,55358028,b,InternetExplorer,,0
ID34oUs8T,2017-01-18 13:57:36,322437,240308,989,55358028,a,Firefox,,0
IDO3PWKdD,2017-01-18 17:20:09,6896354,367792,989,55358028,b,Firefox,Mobile,0
ID2qoeJtX,2017-01-16 10:50:19,3897992,48544,989,35888759,c,Mozilla Firefox,Desktop,0
IDlQlEpW8,2017-01-16 16:43:24,3265100,753802,989,74868704,d,Mozilla Firefox,Desktop,0
IDLfk81TY,2017-01-14 14:58:21,6383253,229528,989,51545768,b,Edge,Tablet,0
IDyNqsItN,2017-01-15 12:43:02,5719087,901537,989,62689217,b,InternetExplorer,Desktop,1
IDoa8amAC,2017-01-17 17:49:19,6005923,498959,989,91553313,f,Edge,Tablet,0
IDXPOC26v,2017-01-15 12:41:11,7572869,832901,989,74868704,b,Edge,Tablet,0
IDBzZJRXQ,2017-01-20 09:37:53,,100918,989,7122654,b,Edge,Tablet,0
ID3b3jQRw,2017-01-12 10:37:42,9715080,747333,989,58604466,a,Edge,Tablet,0
IDaNrMe6W,2017-01-20 13:07:23,9324888,512964,989,83175152,b,Edge,Tablet,0
IDUE4McRd,2017-01-20 11:29:25,4948173,603496,989,29624796,b,Firefox,Mobile,0
IDmBPjrFQ,2017-01-13 07:01:30,3109636,711242,989,20301556,a,IE,Mobile,0
IDIem9w1K,2017-01-17 10:52:47,1335996,565228,989,29916445,a,,,0
IDzMgy4um,2017-01-13 06:59:28,7256754,48544,989,35888759,b,IE,,0
IDMHnGXWz,2017-01-16 16:57:17,3630905,687343,989,83175152,b,InternetExplorer,Desktop,0
IDkWnIEgW,2017-01-15 15:16:37,1542757,704953,989,58604466,b,Firefox,Mobile,0
IDMGn2sph,2017-01-13 17:03:20,2821957,719377,989,64322853,b,Edge,Tablet,0
ID1t311cn,2017-01-14 11:35:18,1119314,266565,989,29916445,f,Firefox,Mobile,0
IDcw68cz9,2017-01-11 19:16:27,8604473,100918,989,7122654,a,Chrome,,0
IDqbV1RbK,2017-01-11 18:45:34,4461749,74161,989,20301556,b,Firefox,Mobile,0
IDQmOmemg,2017-01-20 15:28:39,9883958,909150,989,26391770,b,InternetExplorer,,0
IDxzpNavu,2017-01-14 06:16:20,4928302,370965,989,20301556,a,InternetExplorer,Desktop,0
IDblNwwo2,2017-01-17 10:36:48,1335996,14739,989,29624796,b,Edge,Tablet,0
IDtAGjzfC,2017-01-11 16:51:37,1070212,50102,989,29916445,a,Edge,Tablet,0
ID2JrFkfF,2017-01-16 16:10:47,1584814,27585,989,29916445,f,Firefox,Mobile,0
ID4czgsDg,2017-01-11 19:54:35,3159105,118081,989,20301556,f,Firefox,Mobile,0
IDyPTcl23,2017-01-20 13:27:00,5294649,644389,989,26391770,b,Google Chrome,Mobile,0
IDQCWYV91,2017-01-17 17:36:18,1452430,148431,989,55358028,a,Opera,Mobile,0
IDA3Jjosn,2017-01-20 13:51:43,4471029,565827,989,55358028,a,Edge,Tablet,0
IDvDJ3yL6,2017-01-12 14:26:36,8597574,889571,989,20301556,b,Edge,Tablet,0
ID7N5hyEp,2017-01-17 11:02:20,1080886,5787,989,55358028,e,Safari,Tablet,0
ID4cOsCQm,2017-01-16 13:06:02,1452430,954791,989,29916445,a,Edge,Tablet,0
IDMZRHVuI,2017-01-20 13:19:05,2011726,338730,989,55358028,a,Firefox,Mobile,0
IDobR9JCk,2017-01-10 17:52:10,1452430,665355,989,55358028,b,Google Chrome,Mobile,0
IDh5oT9wd,2017-01-10 08:26:10,815563,928399,989,58604466,d,InternetExplorer,,1
IDPR8stQn,2017-01-14 15:38:05,1343998,370965,989,20301556,e,Edge,,0
IDRCqh89G,2017-01-11 17:52:18,3502651,823787,989,74868704,a,Mozilla,Desktop,1
IDEjqbhYw,2017-01-18 13:41:11,7617539,298637,989,58604466,a,Mozilla,,0
IDfJzyDiz,2017-01-18 16:11:39,,298637,989,58604466,a,Mozilla Firefox,Desktop,0
IDfnSYGhR,2017-01-16 16:47:41,3265100,64079,989,55358028,a,Firefox,Mobile,0
IDVgcMnsx,2017-01-12 16:21:15,9417638,298637,989,58604466,e,InternetExplorer,Desktop,1
IDHhqhrzg,2017-01-20 07:43:41,3355554,752688,989,74868704,a,Firefox,Mobile,0
ID6jBEFWc,2017-01-10 10:23:08,6758115,753802,989,74868704,b,Firefox,Mobile,0
IDCmjc8Ho,2017-01-14 11:02:47,9682132,139640,989,29916445,c,Firefox,Mobile,0
IDiMj5x64,2017-01-18 04:07:53,4455411,718914,989,89629342,e,Internet Explorer,,0
IDzGh9kul,2017-01-14 14:35:59,5431039,117416,989,29916445,b,Mozilla,Desktop,0
IDoD0DTDm,2017-01-10 17:43:14,1452430,555315,989,55358028,b,Mozilla,Desktop,0
IDgtBL5yi,2017-01-13 17:40:54,4523700,495236,989,29916445,a,Edge,Tablet,0
IDfgVO0EP,2017-01-13 08:55:15,7173952,719377,989,64322853,b,Google Chrome,Mobile,0
IDK9aaEkq,2017-01-14 15:02:48,4125082,508286,989,29916445,c,Edge,,0
IDFiTA8Vv,2017-01-17 15:11:57,1584814,336760,989,26391770,e,Edge,Tablet,0
IDXqYB2eE,2017-01-12 10:00:49,9057226,79400,989,20301556,b,Firefox,Mobile,0
IDbcRC1qu,2017-01-12 10:49:56,,100346,989,29916445,e,Firefox,Mobile,0
ID3qZQr0y,2017-01-14 04:26:02,1360306,429793,989,31463671,b,Mozilla Firefox,Desktop,0
IDopuvFcr,2017-01-19 08:37:12,,6696,989,26391770,c,Google Chrome,,1
IDzqL03Og,2017-01-18 16:27:02,8500065,726397,989,55358028,b,Firefox,,0
IDzXBY6UT,2017-01-20 13:18:07,8446984,528389,989,55358028,b,InternetExplorer,Desktop,0
IDFr8J9a6,2017-01-18 16:27:02,8500065,46741,989,74868704,a,Internet Explorer,Tablet,0
IDuou0ttd,2017-01-18 02:03:35,3145444,263315,989,64322853,b,Chrome,Desktop,0
ID3VU9343,2017-01-17 12:26:35,9723764,928399,989,58604466,b,Google Chrome,Mobile,0
IDhcBftDV,2017-01-11 19:54:35,3159105,573411,989,20301556,f,Mozilla,Desktop,0
IDITg6GxL,2017-01-11 12:34:02,4448494,195060,989,20301556,f,InternetExplorer,Desktop,0
IDvyi7vGr,2017-01-20 07:57:46,3337514,928399,989,58604466,a,InternetExplorer,Desktop,1
ID51DX0IC,2017-01-17 15:19:31,5179370,381336,989,26391770,a,Mozilla,,0
IDeVzqju7,2017-01-17 07:42:36,9688010,367792,989,55358028,a,InternetExplorer,,0
IDP30fwVi,2017-01-15 14:23:31,9029388,468869,989,29624796,a,Edge,Tablet,0
IDEAwTN4W,2017-01-12 16:53:11,8635209,665355,989,55358028,b,Mozilla,Desktop,0
ID8ZkNn9e,2017-01-12 11:21:38,3936305,148431,989,55358028,b,Google Chrome,Mobile,0
IDLKBWcbR,2017-01-19 21:40:45,8146121,705395,989,26391770,d,InternetExplorer,Desktop,1
IDhDBaKKB,2017-01-13 15:20:09,8673726,226501,989,26391770,f,Firefox,Mobile,0
IDAJw9MbN,2017-01-11 11:55:13,6462873,697814,989,20301556,a,Firefox,Mobile,0
ID22cD4ve,2017-01-13 15:27:54,3665704,48544,989,35888759,e,Firefox,Mobile,0
IDMi6f1NC,2017-01-20 11:46:07,2354554,789202,989,7122654,b,Edge,Tablet,0
IDa8vrpTf,2017-01-12 14:41:04,,347832,989,64322853,e,InternetExplorer,Desktop,0
IDBiY4Rb9,2017-01-16 16:41:20,988766,889108,989,29916445,a,Mozilla Firefox,Desktop,0
IDiJnPdTQ,2017-01-15 02:18:22,,695374,989,29916445,e,Edge,,0
IDJvgVlL2,2017-01-15 15:16:37,1542757,152672,989,35888759,b,Edge,Tablet,0
IDrMBW63q,2017-01-16 16:02:53,,46741,989,74868704,b,Firefox,Mobile,0
IDRwvGvLh,2017-01-14 12:15:09,2901432,854341,989,20301556,c,Mozilla,Desktop,0
IDxKh15TT,2017-01-16 12:37:02,7423436,512964,989,83175152,e,InternetExplorer,Desktop,0
IDnf1KWz2,2017-01-20 08:52:03,9446306,468869,989,29624796,c,IE,,0
IDDUjIaV0,2017-01-20 14:20:26,5023360,951801,989,74868704,a,Edge,Tablet,0
IDO7Fqlsf,2017-01-20 13:30:11,4012156,619933,989,98752616,c,InternetExplorer,Desktop,0
IDrCfYIxD,2017-01-19 06:57:09,3310241,593550,989,55358028,c,Edge,Tablet,0
IDUFN6qJN,2017-01-20 12:30:49,9282894,538709,989,54526992,e,Firefox,Mobile,0
IDYWPxZHJ,2017-01-12 16:15:52,637131,621643,989,29916445,a,,Mobile,0
ID4MrghP5,2017-01-17 12:46:11,2630049,449910,989,55358028,b,Mozilla Firefox,Desktop,0
ID1WJqIie,2017-01-10 18:14:11,,851997,989,55358028,d,Google Chrome,Mobile,0
IDoVTzH0u,2017-01-10 18:43:44,2459416,229528,989,51545768,b,Edge,Tablet,0
IDSvqob84,2017-01-20 07:36:19,9883958,148431,989,55358028,b,Mozilla Firefox,Desktop,0
IDDNUlrFf,2017-01-10 17:50:13,1452430,929713,989,55358028,e,Firefox,Mobile,0
IDpFjUrYO,2017-01-14 08:42:17,3230320,789202,989,7122654,f,InternetExplorer,Desktop,1
IDxUsNdyA,2017-01-14 11:02:47,9682132,574355,989,20301556,a,InternetExplorer,Desktop,0
IDNO0DHC2,2017-01-16 12:14:57,4958488,5764,989,55358028,b,Edge,Tablet,0
IDxALY7oh,2017-01-12 15:58:24,1629607,950864,989,29916445,d,InternetExplorer,Desktop,1
ID53DBb7S,2017-01-15 11:45:29,9092465,621643,989,29916445,f,Edge,Tablet,0
IDDvuV0ec,2017-01-14 11:26:11,,854341,989,20301556,b,Chrome,,0
IDpNuLti5,2017-01-14 13:35:39,8809946,763835,989,55358028,c,Mozilla,Desktop,0
IDRd0CIth,2017-01-12 16:46:53,8597574,380438,989,83175152,c,InternetExplorer,,1
IDHOC1zyR,2017-01-15 12:38:28,7572869,347832,989,64322853,b,Firefox,Mobile,0
ID2HF7R6l,2017-01-18 17:01:35,7274030,671242,989,58604466,b,Google Chrome,Mobile,0
IDgDOLr62,2017-01-12 11:03:51,,282826,989,29916445,b,,Mobile,0
ID6lIub1A,2017-01-14 14:46:56,1742128,23852,989,29916445,c,Firefox,Mobile,0
ID37dp3vo,2017-01-12 16:09:30,,328478,989,35888759,b,Firefox,,0
IDPg2lItl,2017-01-12 17:24:14,2246532,573155,989,7122654,a,Edge,Tablet,0
IDlEzfUdh,2017-01-15 12:51:48,3662605,717337,989,55358028,c,Mozilla Firefox,Desktop,0
IDOggyz4g,2017-01-13 17:01:36,2328626,951801,989,74868704,b,Firefox,Mobile,0
IDGswLr0B,2017-01-20 13:38:12,2031183,428662,989,55358028,f,Mozilla Firefox,,0
IDfGWAnh9,2017-01-14 16:55:31,1343998,819973,989,20301556,b,Edge,Tablet,0
IDmjRsI5K,2017-01-12 13:49:00,5034974,697814,989,20301556,b,Mozilla Firefox,Desktop,0
IDEdNR4JR,2017-01-20 16:30:09,7342511,298637,989,58604466,b,Edge,Tablet,0
IDyKZxjX3,2017-01-19 17:49:57,1846177,498959,989,91553313,b,Firefox,,0
ID9JdSJG6,2017-01-18 15:05:09,864945,177570,989,26391770,b,Mozilla,Desktop,0
IDsYSHqo4,2017-01-14 12:58:20,5599224,797054,989,29916445,b,Mozilla,Desktop,0
IDV7CSM8x,2017-01-14 11:03:57,,901537,989,62689217,b,Edge,Tablet,0
IDbSbyPDm,2017-01-18 17:01:48,7274030,671242,989,58604466,e,Mozilla Firefox,Desktop,0
IDysqHcGA,2017-01-11 14:13:27,2839267,27585,989,29916445,b,Chrome,Desktop,0
IDBlWL35w,2017-01-20 13:14:08,5273753,835757,989,98752616,c,Edge,Tablet,0
ID0FWzSxd,2017-01-10 18:23:52,1452430,984221,989,74868704,f,Mozilla,Desktop,0
IDU7vB66l,2017-01-15 13:09:38,8614704,300985,989,29624796,a,Mozilla Firefox,,0
IDzq8czOz,2017-01-14 15:38:22,7643709,854341,989,20301556,f,Mozilla,,0
IDtJq6NxN,2017-01-15 15:08:18,4606668,865131,989,55358028,a,Firefox,Mobile,0
IDDpoWuFr,2017-01-14 11:25:41,6688319,851997,989,55358028,d,Edge,Tablet,0
ID8tTZntW,2017-01-12 14:43:29,1393958,573155,989,7122654,c,Opera,Mobile,0
ID1rRXO4D,2017-01-14 12:23:30,4969369,657882,989,20301556,f,Edge,,0
ID5NtcAAi,2017-01-12 14:38:34,9611069,704953,989,58604466,d,InternetExplorer,Desktop,1
IDwybZRd0,2017-01-19 06:59:02,3310241,593550,989,55358028,e,Edge,Tablet,0
IDTuncWhZ,2017-01-15 12:40:34,7572869,695374,989,29916445,a,Edge,Tablet,0
ID1Mxkcca,2017-01-16 13:42:27,556147,107634,989,29916445,a,IE,Mobile,0
IDAs3AQjW,2017-01-17 13:11:41,,113657,989,7122654,c,InternetExplorer,Desktop,1
IDIoE33Rl,2017-01-18 20:41:06,6790468,901537,989,62689217,e,InternetExplorer,,1
IDNq4G2r8,2017-01-14 16:39:13,7456548,614677,989,20301556,f,Mozilla,Desktop,0
IDFYy8Api,2017-01-14 16:50:36,1452430,851997,989,55358028,e,Google Chrome,,0
ID38wAIhm,2017-01-17 12:39:37,5471676,928399,989,58604466,e,Firefox,Mobile,0
ID9Nb9E8x,2017-01-11 13:44:55,2901432,336081,989,20301556,b,Firefox,,0
IDj29wlRx,2017-01-10 18:34:17,1452430,555315,989,55358028,b,Edge,Tablet,0
IDRINKWhp,2017-01-18 09:23:18,5992330,943572,989,74868704,e,Firefox,Mobile,0
IDVHIBJNq,2017-01-12 15:26:17,7088810,578616,989,55358028,a,Internet Explorer,Tablet,0
IDDwVjmnb,2017-01-16 11:57:01,7880678,578616,989,55358028,f,,Desktop,0
IDBzdLU7o,2017-01-14 15:52:03,4125082,582058,989,29916445,b,Firefox,Mobile,0
IDvNfM1QN,2017-01-18 12:48:13,4869880,951801,989,74868704,b,Edge,,0
IDX0NTMHP,2017-01-17 12:24:10,2630049,380438,989,83175152,a,Google Chrome,Mobile,0
IDAiD5UTE,2017-01-17 10:37:39,,609796,989,29916445,b,Firefox,Mobile,0
IDSMvTL2Z,2017-01-17 08:33:52,9092465,18683,989,55358028,b,Edge,Tablet,0
IDDbise3M,2017-01-17 11:22:55,8137270,46741,989,74868704,b,Edge,,0
ID3hVmdYU,2017-01-10 18:08:29,7070513,512964,989,83175152,f,Edge,,0
IDasFFeXx,2017-01-10 18:33:48,1452430,565827,989,55358028,a,InternetExplorer,Desktop,0
ID17pjDiK,2017-01-18 15:52:20,623838,229528,989,51545768,f,Edge,Tablet,0
IDIbX4iJn,2017-01-12 10:03:06,9057226,817819,989,20301556,a,Firefox,Mobile,0
IDCC0fmPM,2017-01-18 04:07:53,,49776,989,74868704,b,Firefox,Mobile,0
ID7YwyS8R,2017-01-17 11:49:23,9723764,943572,989,74868704,f,Edge,Tablet,0
IDEnfXxVC,2017-01-14 10:12:31,2709072,87794,989,29916445,b,Chrome,,0
IDstmSoBp,2017-01-10 17:45:18,1020539,951801,989,74868704,d,InternetExplorer,Desktop,1
IDIhDomSz,2017-01-15 02:27:25,4779220,504832,989,58604466,b,Edge,Tablet,0
IDBjqPZk5,2017-01-16 09:11:04,,449910,989,55358028,b,Edge,Tablet,0
IDFrMLMD6,2017-01-16 17:00:23,5636186,148431,989,55358028,a,Mozilla,Desktop,0
IDYWY5ssZ,2017-01-12 10:38:33,1161720,554583,989,55358028,e,Firefox,Mobile,0
ID8yHQFEY,2017-01-18 17:01:48,7274030,229528,989,51545768,a,Edge,Tablet,0
IDsMgMkGJ,2017-01-20 04:33:26,6107859,952987,989,55358028,b,Firefox,Mobile,0
IDik3TA2S,2017-01-19 13:40:54,,505904,989,74868704,b,Mozilla,Desktop,0
